date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:16:37	81954/81954	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:16:36%20GMT	http://demo.acosmin.com/themes/justwrite/2010/01/	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/2010/01/index.html	(from http://demo.acosmin.com/themes/justwrite/)
03:16:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Apr%202020%2007:16:37%20GMT	http://demo.acosmin.com/themes/justwrite/?p=253	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/index5ed0.html	(from http://demo.acosmin.com/themes/justwrite/new-simple-page-for-you/)
03:16:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Apr%202020%2007:16:38%20GMT	http://demo.acosmin.com/themes/justwrite/?p=255	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/index0c93.html	(from http://demo.acosmin.com/themes/justwrite/new-full-width-simple-page/)
03:16:38	1070/1070	---M-Z	200	added ('OK')	application/rss+xml	date:Wed,%2028%20Oct%202015%2021:28:12%20GMT	http://demo.acosmin.com/themes/justwrite/typography-and-headings-go-so-well-together-all-the-time/feed/	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/typography-and-headings-go-so-well-together-all-the-time/feed/index.html	(from http://demo.acosmin.com/themes/justwrite/typography-and-headings-go-so-well-together-all-the-time/)
03:16:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Apr%202020%2007:16:38%20GMT	http://demo.acosmin.com/themes/justwrite/?p=9	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/indexb5fb.html	(from http://demo.acosmin.com/themes/justwrite/typography-and-headings-go-so-well-together-all-the-time/)
03:16:39	2346/2346	---MC-	200	added ('OK')	application/json	date:Fri,%2010%20Apr%202020%2007:16:39%20GMT	http://demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acosmin.com%2Fthemes%2Fjustwrite%2Fcategories-3-columns%2F	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embed1868.json	(from http://demo.acosmin.com/themes/justwrite/categories-3-columns/)
03:16:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Apr%202020%2007:16:39%20GMT	http://demo.acosmin.com/themes/justwrite/?p=288	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/index1d24.html	(from http://demo.acosmin.com/themes/justwrite/widgetized-index/)
03:16:40	104725/104725	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:16:39%20GMT	http://demo.acosmin.com/themes/justwrite/widgetized-index/page/2/	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/widgetized-index/page/2/index.html	(from http://demo.acosmin.com/themes/justwrite/widgetized-index/)
03:16:41	104725/104725	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:16:40%20GMT	http://demo.acosmin.com/themes/justwrite/widgetized-index/page/9/	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/widgetized-index/page/9/index.html	(from http://demo.acosmin.com/themes/justwrite/widgetized-index/)
03:16:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Apr%202020%2007:16:40%20GMT	http://demo.acosmin.com/themes/justwrite/?p=355	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/indexc9bf.html	(from http://demo.acosmin.com/themes/justwrite/slider-1/)
03:16:42	98085/98085	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:16:40%20GMT	http://demo.acosmin.com/themes/justwrite/slider-1/page/2/	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/slider-1/page/2/index.html	(from http://demo.acosmin.com/themes/justwrite/slider-1/)
03:16:42	2435/2435	---MC-	200	added ('OK')	text/xml	date:Fri,%2010%20Apr%202020%2007:16:41%20GMT	http://demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acosmin.com%2Fthemes%2Fjustwrite%2Fcategories-3-columns%2F&format=xml	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embed7767	(from http://demo.acosmin.com/themes/justwrite/categories-3-columns/)
03:16:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Apr%202020%2007:16:42%20GMT	http://demo.acosmin.com/themes/justwrite/?p=357	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/indexec1b.html	(from http://demo.acosmin.com/themes/justwrite/masonry-1/)
03:16:43	98085/98085	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:16:42%20GMT	http://demo.acosmin.com/themes/justwrite/slider-1/page/9/	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/slider-1/page/9/index.html	(from http://demo.acosmin.com/themes/justwrite/slider-1/)
03:16:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Apr%202020%2007:16:44%20GMT	http://demo.acosmin.com/themes/justwrite/?p=359	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/indexcaf0.html	(from http://demo.acosmin.com/themes/justwrite/masonry-2/)
03:16:45	115447/115447	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:16:43%20GMT	http://demo.acosmin.com/themes/justwrite/masonry-1/page/2/	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/masonry-1/page/2/index.html	(from http://demo.acosmin.com/themes/justwrite/masonry-1/)
03:16:45	90254/90254	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:16:44%20GMT	http://demo.acosmin.com/themes/justwrite/masonry-1/page/9/	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/masonry-1/page/9/index.html	(from http://demo.acosmin.com/themes/justwrite/masonry-1/)
03:16:48	103543/103543	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:16:46%20GMT	http://demo.acosmin.com/themes/justwrite/masonry-2/page/9/	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/masonry-2/page/9/index.html	(from http://demo.acosmin.com/themes/justwrite/masonry-2/)
03:16:48	103543/103543	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:16:46%20GMT	http://demo.acosmin.com/themes/justwrite/masonry-2/page/2/	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/masonry-2/page/2/index.html	(from http://demo.acosmin.com/themes/justwrite/masonry-2/)
03:16:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Apr%202020%2007:16:49%20GMT	http://demo.acosmin.com/themes/justwrite/?p=369	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/index0261.html	(from http://demo.acosmin.com/themes/justwrite/categories-2-columns/)
03:16:49	68149/68149	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202015%2014:24:20%20GMT	http://demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/rwqgx-638x368.jpg	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/rwqgx-638x368.jpg	(from http://demo.acosmin.com/themes/justwrite/categories-3-columns/)
03:16:51	2346/2346	---MC-	200	added ('OK')	application/json	date:Fri,%2010%20Apr%202020%2007:16:50%20GMT	http://demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acosmin.com%2Fthemes%2Fjustwrite%2Fcategories-4-columns%2F	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embed2d24.json	(from http://demo.acosmin.com/themes/justwrite/categories-4-columns/)
03:16:51	96007/96007	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:16:49%20GMT	http://demo.acosmin.com/themes/justwrite/categories-2-columns/page/2/	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/categories-2-columns/page/2/index.html	(from http://demo.acosmin.com/themes/justwrite/categories-2-columns/)
03:16:52	96007/96007	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:16:50%20GMT	http://demo.acosmin.com/themes/justwrite/categories-2-columns/page/9/	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/categories-2-columns/page/9/index.html	(from http://demo.acosmin.com/themes/justwrite/categories-2-columns/)
03:16:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Apr%202020%2007:16:52%20GMT	http://demo.acosmin.com/themes/justwrite/?p=372	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/indexc3ba.html	(from http://demo.acosmin.com/themes/justwrite/categories-3-columns/)
03:16:53	2435/2435	---MC-	200	added ('OK')	text/xml	date:Fri,%2010%20Apr%202020%2007:16:52%20GMT	http://demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acosmin.com%2Fthemes%2Fjustwrite%2Fcategories-4-columns%2F&format=xml	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embed7b9e	(from http://demo.acosmin.com/themes/justwrite/categories-4-columns/)
03:16:54	108169/108169	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202015%2014:24:26%20GMT	http://demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/usa-nyc-ny-new-york-638x368.jpg	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/usa-nyc-ny-new-york-638x368.jpg	(from http://demo.acosmin.com/themes/justwrite/categories-3-columns/)
03:16:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Apr%202020%2007:16:54%20GMT	http://demo.acosmin.com/themes/justwrite/?p=374	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/index9222.html	(from http://demo.acosmin.com/themes/justwrite/categories-4-columns/)
03:16:54	105223/105223	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:16:52%20GMT	http://demo.acosmin.com/themes/justwrite/categories-3-columns/page/2/	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/categories-3-columns/page/2/index.html	(from http://demo.acosmin.com/themes/justwrite/categories-3-columns/)
03:16:54	105223/105223	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:16:53%20GMT	http://demo.acosmin.com/themes/justwrite/categories-3-columns/page/9/	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/categories-3-columns/page/9/index.html	(from http://demo.acosmin.com/themes/justwrite/categories-3-columns/)
03:16:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Apr%202020%2007:16:56%20GMT	http://demo.acosmin.com/themes/justwrite/?p=386	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/index2023.html	(from http://demo.acosmin.com/themes/justwrite/advertisng/)
03:16:57	103526/103526	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:16:55%20GMT	http://demo.acosmin.com/themes/justwrite/categories-4-columns/page/2/	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/categories-4-columns/page/2/index.html	(from http://demo.acosmin.com/themes/justwrite/categories-4-columns/)
03:16:57	2293/2293	---MC-	200	added ('OK')	application/json	date:Fri,%2010%20Apr%202020%2007:16:56%20GMT	http://demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acosmin.com%2Fthemes%2Fjustwrite%2Fadvertisng%2F	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embed251a.json	(from http://demo.acosmin.com/themes/justwrite/advertisng/)
03:16:57	103526/103526	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:16:56%20GMT	http://demo.acosmin.com/themes/justwrite/categories-4-columns/page/9/	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/categories-4-columns/page/9/index.html	(from http://demo.acosmin.com/themes/justwrite/categories-4-columns/)
03:16:58	2382/2382	---MC-	200	added ('OK')	text/xml	date:Fri,%2010%20Apr%202020%2007:16:57%20GMT	http://demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acosmin.com%2Fthemes%2Fjustwrite%2Fadvertisng%2F&format=xml	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embed394f	(from http://demo.acosmin.com/themes/justwrite/advertisng/)
03:17:00	2283/2283	---MC-	200	added ('OK')	application/json	date:Fri,%2010%20Apr%202020%2007:16:59%20GMT	http://demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acosmin.com%2Fthemes%2Fjustwrite%2Farchives%2F	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embedda1a.json	(from http://demo.acosmin.com/themes/justwrite/archives/)
03:17:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Apr%202020%2007:16:59%20GMT	http://demo.acosmin.com/themes/justwrite/?p=384	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/index6905.html	(from http://demo.acosmin.com/themes/justwrite/archives/)
03:17:00	89609/89609	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:16:59%20GMT	http://demo.acosmin.com/themes/justwrite/advertisng/page/9/	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/advertisng/page/9/index.html	(from http://demo.acosmin.com/themes/justwrite/advertisng/)
03:17:01	89609/89609	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:16:59%20GMT	http://demo.acosmin.com/themes/justwrite/advertisng/page/2/	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/advertisng/page/2/index.html	(from http://demo.acosmin.com/themes/justwrite/advertisng/)
03:17:01	2372/2372	---MC-	200	added ('OK')	text/xml	date:Fri,%2010%20Apr%202020%2007:17:01%20GMT	http://demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acosmin.com%2Fthemes%2Fjustwrite%2Farchives%2F&format=xml	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embed73cc	(from http://demo.acosmin.com/themes/justwrite/archives/)
03:17:03	2318/2318	---MC-	200	added ('OK')	application/json	date:Fri,%2010%20Apr%202020%2007:17:02%20GMT	http://demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acosmin.com%2Fthemes%2Fjustwrite%2Fsocial-profiles%2F	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embed56aa.json	(from http://demo.acosmin.com/themes/justwrite/social-profiles/)
03:17:03	95922/95922	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:17:02%20GMT	http://demo.acosmin.com/themes/justwrite/archives/page/9/	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/archives/page/9/index.html	(from http://demo.acosmin.com/themes/justwrite/archives/)
03:17:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Apr%202020%2007:17:02%20GMT	http://demo.acosmin.com/themes/justwrite/?p=382	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/index802e.html	(from http://demo.acosmin.com/themes/justwrite/social-profiles/)
03:17:04	95922/95922	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:17:02%20GMT	http://demo.acosmin.com/themes/justwrite/archives/page/2/	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/archives/page/2/index.html	(from http://demo.acosmin.com/themes/justwrite/archives/)
03:17:04	2407/2407	---MC-	200	added ('OK')	text/xml	date:Fri,%2010%20Apr%202020%2007:17:04%20GMT	http://demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acosmin.com%2Fthemes%2Fjustwrite%2Fsocial-profiles%2F&format=xml	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embed7275	(from http://demo.acosmin.com/themes/justwrite/social-profiles/)
03:17:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Apr%202020%2007:17:05%20GMT	http://demo.acosmin.com/themes/justwrite/?p=380	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/index0dc6.html	(from http://demo.acosmin.com/themes/justwrite/popular-posts/)
03:17:06	2308/2308	---MC-	200	added ('OK')	application/json	date:Fri,%2010%20Apr%202020%2007:17:05%20GMT	http://demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acosmin.com%2Fthemes%2Fjustwrite%2Fpopular-posts%2F	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embed508b.json	(from http://demo.acosmin.com/themes/justwrite/popular-posts/)
03:17:06	90659/90659	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:17:05%20GMT	http://demo.acosmin.com/themes/justwrite/social-profiles/page/2/	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/social-profiles/page/2/index.html	(from http://demo.acosmin.com/themes/justwrite/social-profiles/)
03:17:06	90659/90659	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:17:05%20GMT	http://demo.acosmin.com/themes/justwrite/social-profiles/page/9/	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/social-profiles/page/9/index.html	(from http://demo.acosmin.com/themes/justwrite/social-profiles/)
03:17:07	2397/2397	---MC-	200	added ('OK')	text/xml	date:Fri,%2010%20Apr%202020%2007:17:07%20GMT	http://demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acosmin.com%2Fthemes%2Fjustwrite%2Fpopular-posts%2F&format=xml	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embed97a3	(from http://demo.acosmin.com/themes/justwrite/popular-posts/)
03:17:08	2281/2281	---M--	200	added ('OK')	application/json	date:Fri,%2010%20Apr%202020%2007:17:08%20GMT	http://demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acosmin.com%2Fthemes%2Fjustwrite%2Ffonts-1%2F	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embed4dfe.json	(from http://demo.acosmin.com/themes/justwrite/fonts-1/)
03:17:09	97432/97432	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:17:08%20GMT	http://demo.acosmin.com/themes/justwrite/popular-posts/page/2/	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/popular-posts/page/2/index.html	(from http://demo.acosmin.com/themes/justwrite/popular-posts/)
03:17:09	97432/97432	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:17:08%20GMT	http://demo.acosmin.com/themes/justwrite/popular-posts/page/9/	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/popular-posts/page/9/index.html	(from http://demo.acosmin.com/themes/justwrite/popular-posts/)
03:17:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Apr%202020%2007:17:08%20GMT	http://demo.acosmin.com/themes/justwrite/?p=259	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/indexc544.html	(from http://demo.acosmin.com/themes/justwrite/fonts-1/)
03:17:10	2370/2370	---MC-	200	added ('OK')	text/xml	date:Fri,%2010%20Apr%202020%2007:17:10%20GMT	http://demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acosmin.com%2Fthemes%2Fjustwrite%2Ffonts-1%2F&format=xml	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embed6a11	(from http://demo.acosmin.com/themes/justwrite/fonts-1/)
03:17:11	2862/2862	---M--	200	added ('OK')	text/css	date:Thu,%2029%20Oct%202015%2015:01:06%20GMT	http://demo.acosmin.com/themes/justwrite/wp-content/themes/justwrite/assets/css/font-style2.css	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-content/themes/justwrite/assets/css/font-style2.css	(from http://demo.acosmin.com/themes/justwrite/fonts-2/)
03:17:12	95716/95716	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:17:11%20GMT	http://demo.acosmin.com/themes/justwrite/fonts-1/page/9/	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/fonts-1/page/9/index.html	(from http://demo.acosmin.com/themes/justwrite/fonts-1/)
03:17:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Apr%202020%2007:17:12%20GMT	http://demo.acosmin.com/themes/justwrite/?p=261	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/indexd89d.html	(from http://demo.acosmin.com/themes/justwrite/fonts-2/)
03:17:12	2281/2281	---MC-	200	added ('OK')	application/json	date:Fri,%2010%20Apr%202020%2007:17:12%20GMT	http://demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acosmin.com%2Fthemes%2Fjustwrite%2Ffonts-2%2F	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embedc282.json	(from http://demo.acosmin.com/themes/justwrite/fonts-2/)
03:17:12	95716/95716	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:17:11%20GMT	http://demo.acosmin.com/themes/justwrite/fonts-1/page/2/	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/fonts-1/page/2/index.html	(from http://demo.acosmin.com/themes/justwrite/fonts-1/)
03:17:14	2370/2370	---MC-	200	added ('OK')	text/xml	date:Fri,%2010%20Apr%202020%2007:17:13%20GMT	http://demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acosmin.com%2Fthemes%2Fjustwrite%2Ffonts-2%2F&format=xml	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embede35f	(from http://demo.acosmin.com/themes/justwrite/fonts-2/)
03:17:14	3064/3064	---M--	200	added ('OK')	text/css	date:Thu,%2029%20Oct%202015%2015:01:07%20GMT	http://demo.acosmin.com/themes/justwrite/wp-content/themes/justwrite/assets/css/font-style3.css	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-content/themes/justwrite/assets/css/font-style3.css	(from http://demo.acosmin.com/themes/justwrite/fonts-3/)
03:17:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Apr%202020%2007:17:15%20GMT	http://demo.acosmin.com/themes/justwrite/?p=263	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/index8fee.html	(from http://demo.acosmin.com/themes/justwrite/fonts-3/)
03:17:16	95906/95906	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:17:14%20GMT	http://demo.acosmin.com/themes/justwrite/fonts-2/page/2/	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/fonts-2/page/2/index.html	(from http://demo.acosmin.com/themes/justwrite/fonts-2/)
03:17:16	2281/2281	---MC-	200	added ('OK')	application/json	date:Fri,%2010%20Apr%202020%2007:17:15%20GMT	http://demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acosmin.com%2Fthemes%2Fjustwrite%2Ffonts-3%2F	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embed9e3b.json	(from http://demo.acosmin.com/themes/justwrite/fonts-3/)
03:17:16	95906/95906	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:17:14%20GMT	http://demo.acosmin.com/themes/justwrite/fonts-2/page/9/	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/fonts-2/page/9/index.html	(from http://demo.acosmin.com/themes/justwrite/fonts-2/)
